IPO Date,Symbol,Company Name,IPO Price,Current,Return,year
2021-05-18,MCAE,Mountain Crest Acquisition Corp. III,$10.00,$4.97,-50.30%,2021
2021-05-18,POND,Angel Pond Holdings Corporation,$10.00,$6.70,11.00%,2021
2021-05-14,ARTA,Artisan Acquisition Corp.,$10.00,$10.05,0.50%,2021
2021-05-14,DBGI,"Digital Brands Group, Inc.",$4.15,$2.47,-40.48%,2021
2021-05-14,EJH,E-Home Household Service Holdings Limited,$4.50,$0.10,-97.74%,2021
2021-05-14,OSI,Osiris Acquisition Corp.,$10.00,$10.65,6.50%,2021
2021-05-14,VERA,"Vera Therapeutics, Inc.",$11.00,$39.96,263.27%,2021
2021-05-13,ORIA,Orion Biotech Opportunities Corp.,$10.00,$10.23,2.30%,2021
2021-05-12,GLBE,Global-E Online Ltd.,$25.00,$34.78,39.12%,2021
2021-05-12,IPW,iPower Inc.,$5.00,$1.92,-61.60%,2021
2021-05-12,SMWB,Similarweb Ltd.,$22.00,$2.70,-87.73%,2021
2021-05-11,ZSTK,ZeroStack Corp.,-,$8.38,-,2021
2021-05-07,ANEB,"Anebulo Pharmaceuticals, Inc.",$7.00,$0.36,-94.86%,2021
2021-05-07,BRIV,B. Riley Principal 250 Merger Corp.,$10.00,$10.19,1.85%,2021
2021-05-07,BWMN,Bowman Consulting Group Ltd.,$14.00,$28.02,100.14%,2021
2021-05-07,DKDCA,Data Knights Acquisition Corp.,$10.00,$7.76,-22.40%,2021
2021-05-07,OG,Onion Global Limited,$7.25,-,-,2021
2021-05-07,TALS,"Talaris Therapeutics, Inc.",$17.00,$2.72,61.18%,2021
2021-05-07,WDH,Waterdrop Inc.,$12.00,$1.74,-85.50%,2021
2021-05-06,VALN,Valneva SE,$26.41,$10.61,-59.83%,2021
2021-05-05,FSBC,Five Star Bancorp,$20.00,$36.48,82.40%,2021
2021-05-05,HNST,"The Honest Company, Inc.",$16.00,$2.74,-82.88%,2021
2021-05-05,MAQC,Maquia Capital Acquisition Corporation,$10.00,$11.20,12.00%,2021
2021-05-04,ALF,"ALFI, Inc.",$4.15,-,-,2021
2021-05-04,VLAT,Valor Latitude Acquisition Corp.,$10.00,$10.28,2.80%,2021
2021-04-30,BRNS,Barinthus Biotherapeutics plc,$17.00,$0.63,-96.34%,2021
2021-04-30,HOWL,"Werewolf Therapeutics, Inc.",$16.00,$0.78,-95.13%,2021
2021-04-30,IACC,ION Acquisition Corp. 3 Ltd.,$10.00,$10.04,0.40%,2021
2021-04-29,AVAH,Aveanna Healthcare Holdings Inc.,$12.00,$6.96,-42.00%,2021
2021-04-29,BSKY,"Big Sky Growth Partners, Inc.",$10.00,$10.06,0.60%,2021
2021-04-29,EDR,"Endeavor Group Holdings, Inc.",$24.00,$29.25,21.88%,2021
2021-04-29,PRVA,"Privia Health Group, Inc.",$23.00,$21.68,-5.74%,2021
2021-04-29,TUGC,TradeUP Global Corporation,$10.00,$9.86,-1.40%,2021
2021-04-28,FTCI,"FTC Solar, Inc.",$13.00,$4.46,-65.69%,2021
2021-04-23,AGTI,"Agiliti, Inc.",$14.00,$10.05,-28.21%,2021
2021-04-23,IMPLQ,"Impel Pharmaceuticals, Inc.",$15.00,$0.02,-99.90%,2021
2021-04-23,RAIN,"Rain Therapeutics, Inc.",$17.00,$1.21,-92.88%,2021
2021-04-23,SWIM,"Latham Group, Inc.",$19.00,$6.02,-68.32%,2021
2021-04-23,TMCI,"Treace Medical Concepts, Inc.",$17.00,$1.46,-91.41%,2021
2021-04-22,KNBE,"KnowBe4, Inc.",$16.00,$24.89,55.56%,2021
2021-04-22,NPCE,"NeuroPace, Inc.",$17.00,$14.09,-17.12%,2021
2021-04-22,ZY,"Zymergen, Inc.",$31.00,$2.43,-92.16%,2021
2021-04-21,DV,"DoubleVerify Holdings, Inc.",$27.00,$10.21,-62.19%,2021
2021-04-21,PATH,"UiPath, Inc.",$56.00,$11.58,-79.32%,2021
2021-04-21,SKYT,"SkyWater Technology, Inc.",$14.00,$27.45,96.07%,2021
2021-04-20,IFBD,"Infobird Co., Ltd",$4.00,$0.99,-75.25%,2021
2021-04-20,TRKAQ,"Troika Media Group, Inc.",$4.50,$0.35,-92.20%,2021
2021-04-16,AKYA,"Akoya Biosciences, Inc.",$20.00,$1.29,-93.55%,2021
2021-04-16,BMEA,"Biomea Fusion, Inc.",$17.00,$1.36,-92.00%,2021
2021-04-16,RXRX,"Recursion Pharmaceuticals, Inc.",$18.00,$3.42,-81.00%,2021
2021-04-15,AGL,"agilon health, inc.",$23.00,$0.60,-97.39%,2021
2021-04-15,APP,AppLovin Corporation,$80.00,$458.67,473.34%,2021
2021-04-15,EBET,"EBET, INC.",$6.00,$0.05,-99.17%,2021
2021-04-15,KRT,Karat Packaging Inc.,$16.00,$26.92,68.25%,2021
2021-04-15,TSPH,"TuSimple Holdings, Inc.",$40.00,$0.25,-99.38%,2021
2021-04-14,ALKT,"Alkami Technology, Inc.",$30.00,$18.00,-40.00%,2021
2021-04-14,COIN,"Coinbase Global, Inc.",$250.00,$195.53,-21.79%,2021
2021-04-14,TCVA,TCV Acquisition Corp.,$10.00,$10.24,2.35%,2021
